,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105,ASV 106,ASV 107,ASV 108,ASV 109,ASV 110,ASV 111,ASV 112,ASV 113,ASV 114,ASV 115,ASV 116,ASV 117,ASV 118,ASV 119,ASV 120,ASV 121,ASV 122,ASV 123,ASV 124,ASV 125,ASV 126,ASV 127,ASV 128,ASV 129,ASV 130,ASV 131,ASV 132,ASV 133,ASV 134,ASV 135,ASV 136,ASV 137,ASV 138,ASV 139,ASV 140,ASV 141,ASV 142,ASV 143,ASV 144,ASV 145,ASV 146,ASV 147,ASV 148,ASV 149,ASV 150
ASV 44,1.0144600000000001,1.04649,0.9794500000000002,0.9834000000000002,1.02183,1.1224100000000001,1.10592,1.1186200000000002,1.10985,1.10508,1.12347,1.0322,0.8896200000000001,0.9227000000000002,0.9088700000000002,0.9114100000000002,0.9392100000000001,0.9230800000000001,0.34086000000000005,0.29485,0.28062000000000004,0.27758,0.32351,0.28675,0.33046000000000003,0.32558000000000004,0.30731,0.29931,0.28417,0.36874,0.34303000000000006,0.28185,0.30405000000000004,0.28916000000000003,0.33793,0.28433,0.30223,0.33601000000000003,0.27613,0.27508,0.40654,0.10083,0.07035,0.02065,0.0,0.27912000000000003,0.28149,0.36939,0.36001000000000005,0.37126000000000003,0.3364400000000001,0.46227999999999997,0.38319,0.46183,0.42450000000000004,0.46537999999999996,0.90094,0.8982499999999999,0.9101499999999999,0.9044199999999999,0.8747999999999999,1.00267,1.07551,0.95931,0.95975,0.9769199999999999,0.9573999999999999,0.9847199999999999,0.9749899999999999,0.96829,0.9941299999999998,0.9697599999999998,0.9738999999999999,0.9377999999999999,0.9458099999999999,0.9785999999999998,1.0265499999999999,1.0209899999999998,1.0000200000000001,1.0050700000000001,0.9759299999999999,0.87634,0.98537,0.92749,1.0274599999999998,1.0254199999999998,0.97592,0.96822,0.9256699999999999,0.9677999999999999,1.0312899999999998,0.97466,1.0076599999999998,1.0112299999999999,1.0276399999999999,1.0021600000000002,1.00249,0.9632899999999999,0.95613,0.9603700000000001,1.0124199999999999,0.94985,0.97338,0.9645400000000001,0.98118,1.06629,0.98222,0.9688499999999999,0.99113,0.9850099999999998,0.9091299999999999,0.9518999999999999,0.9675899999999998,0.9560999999999998,1.0092099999999997,0.97544,0.93792,0.99754,0.9311499999999998,1.0179799999999999,0.8272100000000001,0.8625999999999999,0.88349,0.8153800000000001,0.8958399999999999,0.8219500000000001,0.8141700000000001,0.8151900000000001,0.8642500000000001,0.8555799999999999,0.8434800000000001,0.8889199999999998,0.8769599999999999,0.93338,0.9637599999999998,0.9609199999999999,0.90738,0.8789999999999999,0.8827600000000001,0.9334699999999999,0.93521,0.91358,0.9792599999999999,1.0019399999999998,1.0226899999999999,1.02549,1.0190899999999998,1.00301,0.9818300000000001,1.00853,0.89184
ASV 45,1.0251199999999998,1.0571499999999998,0.99011,0.99406,1.03249,1.13307,1.11658,1.12928,1.12051,1.11574,1.1341299999999999,1.04286,0.90028,0.9333600000000001,0.9195300000000001,0.9220700000000001,0.94987,0.93374,0.25596,0.20995,0.19572,0.19268,0.23861,0.20184999999999997,0.24556,0.24068,0.22241,0.21441000000000002,0.19927,0.28384000000000004,0.25813,0.19695,0.21914999999999998,0.20426,0.25303000000000003,0.19943,0.21733,0.25111,0.25687,0.25582,0.4172,0.28383,0.29589,0.27125,0.27912000000000003,0.0,0.02153,0.26221,0.25283,0.26408,0.22926000000000002,0.47293999999999997,0.39385,0.47248999999999997,0.43516,0.47603999999999996,0.9115999999999999,0.90891,0.92081,0.91508,0.88546,1.0133299999999998,1.0861699999999999,0.9699699999999999,0.9704099999999999,0.98758,0.9680599999999998,0.9953799999999998,0.98565,0.9789499999999999,1.00479,0.98042,0.98456,0.94846,0.9564699999999998,0.9892599999999999,1.0372099999999997,1.0316499999999997,1.0106799999999998,1.0157299999999998,0.9865899999999997,0.8869999999999999,0.9960299999999999,0.9381499999999999,1.0381199999999997,1.0360799999999997,0.9865799999999999,0.9788799999999999,0.93633,0.97846,1.0419499999999997,0.9853199999999999,1.01832,1.0218899999999997,1.0382999999999998,1.0128199999999998,1.0131499999999998,0.97395,0.9667899999999999,0.97103,1.0230799999999998,0.9605100000000001,0.9840399999999999,0.9752,0.9918399999999999,1.0769499999999999,0.9928799999999999,0.97951,1.00179,0.9956699999999999,0.91979,0.96256,0.97825,0.96676,1.0198699999999998,0.9860999999999999,0.9485799999999999,1.0081999999999998,0.9418099999999999,1.0286399999999998,0.83787,0.87326,0.8941499999999999,0.82604,0.9065,0.8326100000000001,0.8248300000000001,0.8258500000000001,0.87491,0.86624,0.85414,0.8995799999999999,0.88762,0.9440399999999999,0.97442,0.9715799999999998,0.9180399999999999,0.88966,0.89342,0.94413,0.9458700000000001,0.9242400000000001,0.98992,1.0126,1.0333499999999998,1.03615,1.02975,1.0136699999999998,0.99249,1.0191899999999998,0.9025000000000001
ASV 46,1.02749,1.05952,0.9924800000000001,0.9964300000000001,1.0348600000000001,1.13544,1.1189500000000001,1.13165,1.12288,1.1181100000000002,1.1365,1.04523,0.9026500000000002,0.9357300000000002,0.9219000000000002,0.9244400000000002,0.9522400000000002,0.93611,0.25833,0.21231999999999998,0.19809,0.19504999999999997,0.24098,0.20422,0.24793,0.24305000000000002,0.22478,0.21678,0.20163999999999999,0.28621,0.2605,0.19932000000000002,0.22152,0.20662999999999998,0.2554,0.20179999999999998,0.2197,0.25348000000000004,0.25924,0.25819000000000003,0.41957,0.2862,0.29825999999999997,0.27362,0.28149,0.02153,0.0,0.26458,0.2552,0.26644999999999996,0.23163,0.47530999999999995,0.39621999999999996,0.47485999999999995,0.43753,0.47840999999999995,0.9139700000000001,0.91128,0.92318,0.91745,0.88783,1.0156999999999998,1.0885399999999998,0.9723399999999999,0.9727799999999999,0.98995,0.9704299999999998,0.9977499999999998,0.98802,0.9813199999999999,1.00716,0.9827899999999999,0.98693,0.95083,0.95884,0.9916299999999999,1.0395799999999997,1.0340199999999997,1.0130499999999998,1.0180999999999998,0.98896,0.8893699999999999,0.9983999999999998,0.9405199999999999,1.0404899999999997,1.0384499999999999,0.9889499999999999,0.9812499999999998,0.9387,0.98083,1.04432,0.9876899999999998,1.0206899999999999,1.0242599999999997,1.0406699999999998,1.0151899999999998,1.0155199999999998,0.97632,0.9691599999999999,0.9733999999999999,1.0254499999999998,0.9628800000000001,0.9864099999999999,0.9775699999999999,0.9942099999999999,1.0793199999999998,0.9952499999999999,0.98188,1.0041600000000002,0.9980399999999999,0.92216,0.96493,0.9806199999999999,0.9691299999999999,1.0222399999999998,0.9884699999999998,0.9509500000000001,1.0105699999999997,0.9441799999999999,1.0310099999999998,0.84024,0.87563,0.8965199999999999,0.82841,0.90887,0.83498,0.8272,0.8282200000000001,0.87728,0.86861,0.85651,0.9019499999999999,0.88999,0.9464099999999999,0.9767899999999999,0.9739499999999998,0.9204099999999998,0.89203,0.8957900000000002,0.9465,0.9482400000000001,0.92661,0.99229,1.01497,1.0357199999999998,1.0385199999999999,1.03212,1.0160399999999998,0.99486,1.0215599999999998,0.9048700000000001
ASV 47,1.1153899999999999,1.1474199999999999,1.08038,1.0843299999999998,1.12276,1.2233399999999999,1.20685,1.21955,1.21078,1.20601,1.2243999999999997,1.13313,0.99055,1.0236299999999998,1.0098,1.01234,1.04014,1.0240099999999996,0.34623000000000004,0.30022000000000004,0.28599,0.28295000000000003,0.32888000000000006,0.29212000000000005,0.33583,0.33095,0.31268,0.30468000000000006,0.28954,0.37411,0.3484,0.28722000000000003,0.30942000000000003,0.29453,0.3433,0.2897,0.30760000000000004,0.34138,0.34714,0.34609,0.50747,0.3741,0.38616000000000006,0.36152000000000006,0.36939,0.26221,0.26458,0.0,0.19854,0.20979,0.20981,0.5632099999999999,0.48412,0.5627599999999999,0.52543,0.56631,1.00187,0.9991799999999998,1.0110799999999998,1.00535,0.9757299999999999,1.1035999999999997,1.1764399999999997,1.0602399999999998,1.0606799999999998,1.07785,1.0583299999999998,1.0856499999999998,1.07592,1.0692199999999998,1.0950599999999997,1.07069,1.07483,1.0387299999999997,1.0467399999999998,1.0795299999999999,1.1274799999999998,1.1219199999999998,1.1009499999999999,1.1059999999999999,1.0768599999999997,0.97727,1.0862999999999998,1.02842,1.1283899999999998,1.1263499999999997,1.0768499999999999,1.0691499999999998,1.0265999999999997,1.06873,1.1322199999999998,1.0755899999999998,1.1085899999999997,1.1121599999999998,1.1285699999999999,1.10309,1.1034199999999998,1.0642199999999997,1.0570599999999999,1.0613,1.1133499999999998,1.0507799999999998,1.0743099999999999,1.06547,1.08211,1.16722,1.0831499999999998,1.06978,1.0920599999999998,1.0859399999999997,1.0100599999999997,1.0528299999999997,1.06852,1.0570299999999997,1.1101399999999997,1.0763699999999998,1.0388499999999998,1.0984699999999998,1.0320799999999997,1.1189099999999998,0.9281400000000001,0.9635299999999999,0.98442,0.9163100000000001,0.9967699999999998,0.92288,0.9150999999999999,0.9161199999999999,0.96518,0.9565100000000001,0.9444100000000001,0.9898499999999998,0.9778899999999998,1.0343099999999998,1.0646899999999997,1.0618499999999997,1.0083099999999998,0.9799299999999999,0.9836900000000001,1.0343999999999998,1.0361399999999998,1.0145099999999998,1.0801899999999998,1.1028699999999998,1.1236199999999998,1.12642,1.1200199999999998,1.10394,1.08276,1.10946,0.9927699999999999
ASV 48,1.10601,1.13804,1.071,1.0749499999999999,1.11338,1.21396,1.19747,1.21017,1.2014,1.19663,1.21502,1.12375,0.9811700000000001,1.01425,1.00042,1.00296,1.03076,1.01463,0.33685000000000004,0.29084000000000004,0.27661,0.27357000000000004,0.31950000000000006,0.28274000000000005,0.32645,0.32157,0.3033,0.29530000000000006,0.28016,0.36473000000000005,0.33902,0.27784000000000003,0.30004000000000003,0.28515,0.33392,0.28032,0.29822000000000004,0.332,0.33776,0.33671,0.49809000000000003,0.36472000000000004,0.37678,0.35214,0.36001000000000005,0.25283,0.2552,0.19854,0.0,0.14767,0.20043,0.5538299999999999,0.47473999999999994,0.55338,0.5160499999999999,0.5569299999999999,0.99249,0.9897999999999999,1.0017,0.9959699999999999,0.9663499999999999,1.0942199999999997,1.1670599999999998,1.05086,1.0513,1.0684699999999998,1.0489499999999998,1.0762699999999998,1.0665399999999998,1.05984,1.0856799999999998,1.0613099999999998,1.0654499999999998,1.0293499999999998,1.0373599999999998,1.0701499999999997,1.1180999999999999,1.1125399999999999,1.0915699999999997,1.0966199999999997,1.0674799999999998,0.9678899999999998,1.0769199999999999,1.0190399999999997,1.1190099999999998,1.1169699999999998,1.06747,1.0597699999999999,1.0172199999999998,1.0593499999999998,1.1228399999999998,1.0662099999999999,1.0992099999999998,1.1027799999999999,1.11919,1.0937099999999997,1.09404,1.0548399999999998,1.0476799999999997,1.0519199999999997,1.10397,1.0413999999999999,1.0649299999999997,1.0560899999999998,1.07273,1.1578399999999998,1.07377,1.0603999999999998,1.0826799999999999,1.0765599999999997,1.00068,1.0434499999999998,1.0591399999999997,1.0476499999999997,1.1007599999999997,1.0669899999999999,1.0294699999999999,1.08909,1.0226999999999997,1.10953,0.9187599999999999,0.9541499999999999,0.9750399999999998,0.9069299999999999,0.9873899999999999,0.9135000000000001,0.90572,0.90674,0.9558000000000001,0.9471299999999999,0.9350299999999999,0.9804699999999998,0.9685099999999999,1.0249299999999997,1.0553099999999997,1.0524699999999998,0.9989299999999998,0.9705499999999999,0.9743100000000001,1.0250199999999998,1.02676,1.0051299999999999,1.0708099999999998,1.0934899999999999,1.11424,1.11704,1.1106399999999998,1.09456,1.07338,1.10008,0.98339
ASV 49,1.11726,1.14929,1.08225,1.0861999999999998,1.12463,1.22521,1.20872,1.22142,1.21265,1.20788,1.2262699999999997,1.135,0.9924200000000001,1.0255,1.01167,1.01421,1.0420099999999999,1.02588,0.3481,0.30209,0.28786,0.28482,0.33075000000000004,0.29399000000000003,0.3377,0.33282,0.31455,0.30655000000000004,0.29141,0.37598000000000004,0.35026999999999997,0.28909,0.31129,0.2964,0.34517,0.29157,0.30947,0.34325,0.34901,0.34796,0.50934,0.37597,0.38803,0.36339,0.37126000000000003,0.26408,0.26644999999999996,0.20979,0.14767,0.0,0.21168,0.5650799999999999,0.48599,0.56463,0.5273,0.5681799999999999,1.00374,1.00105,1.0129499999999998,1.00722,0.9775999999999999,1.1054699999999997,1.1783099999999997,1.0621099999999999,1.0625499999999999,1.0797199999999998,1.0601999999999998,1.0875199999999998,1.0777899999999998,1.0710899999999999,1.0969299999999997,1.0725599999999997,1.0766999999999998,1.0405999999999997,1.0486099999999998,1.0813999999999997,1.1293499999999999,1.1237899999999998,1.10282,1.10787,1.0787299999999997,0.97914,1.0881699999999999,1.03029,1.1302599999999998,1.1282199999999998,1.07872,1.0710199999999999,1.0284699999999998,1.0705999999999998,1.1340899999999998,1.0774599999999999,1.1104599999999998,1.1140299999999999,1.13044,1.10496,1.1052899999999999,1.0660899999999998,1.05893,1.06317,1.1152199999999999,1.0526499999999999,1.07618,1.06734,1.08398,1.16909,1.0850199999999999,1.0716499999999998,1.0939299999999998,1.0878099999999997,1.0119299999999998,1.0546999999999997,1.0703899999999997,1.0588999999999997,1.1120099999999997,1.0782399999999999,1.0407199999999999,1.1003399999999999,1.0339499999999997,1.1207799999999999,0.9300100000000001,0.9653999999999999,0.98629,0.9181800000000001,0.9986399999999999,0.9247500000000001,0.91697,0.91799,0.9670500000000001,0.9583799999999999,0.9462799999999999,0.9917199999999998,0.9797599999999999,1.0361799999999999,1.0665599999999997,1.0637199999999998,1.0101799999999999,0.9817999999999999,0.9855600000000001,1.0362699999999998,1.0380099999999999,1.0163799999999998,1.0820599999999998,1.1047399999999998,1.1254899999999999,1.12829,1.1218899999999998,1.10581,1.08463,1.11133,0.99464
ASV 50,1.0824399999999998,1.1144699999999998,1.0474299999999999,1.05138,1.08981,1.19039,1.1739,1.1866,1.17783,1.17306,1.19145,1.10018,0.9576,0.9906800000000001,0.9768500000000001,0.9793900000000001,1.00719,0.99106,0.31328000000000006,0.26727000000000006,0.25304000000000004,0.25000000000000006,0.2959300000000001,0.25917000000000007,0.3028800000000001,0.29800000000000004,0.27973000000000003,0.2717300000000001,0.25659000000000004,0.34116,0.31545,0.25427000000000005,0.27647000000000005,0.26158000000000003,0.31035,0.25675000000000003,0.27465000000000006,0.30843000000000004,0.31419,0.31314000000000003,0.47452000000000005,0.34115000000000006,0.35321,0.32857000000000003,0.3364400000000001,0.22926000000000002,0.23163,0.20981,0.20043,0.21168,0.0,0.53026,0.45116999999999996,0.52981,0.49248,0.53336,0.9689199999999999,0.96623,0.97813,0.9724,0.9427800000000001,1.0706499999999999,1.14349,1.0272899999999998,1.0277299999999998,1.0449,1.0253799999999997,1.0526999999999997,1.04297,1.0362699999999998,1.0621099999999999,1.0377399999999999,1.04188,1.0057800000000001,1.0137899999999997,1.0465799999999998,1.0945299999999998,1.0889699999999998,1.0679999999999998,1.0730499999999998,1.0439099999999997,0.9443199999999999,1.0533499999999998,0.99547,1.0954399999999997,1.0933999999999997,1.0438999999999998,1.0361999999999998,0.99365,1.03578,1.0992699999999997,1.0426399999999998,1.07564,1.0792099999999998,1.0956199999999998,1.0701399999999999,1.0704699999999998,1.03127,1.0241099999999999,1.0283499999999999,1.0803999999999998,1.0178299999999998,1.0413599999999998,1.0325199999999999,1.0491599999999999,1.13427,1.0501999999999998,1.03683,1.0591099999999998,1.0529899999999999,0.97711,1.01988,1.0355699999999999,1.0240799999999999,1.0771899999999999,1.0434199999999998,1.0059,1.0655199999999998,0.99913,1.0859599999999998,0.89519,0.9305800000000001,0.9514699999999999,0.88336,0.96382,0.88993,0.8821500000000001,0.8831700000000001,0.93223,0.92356,0.91146,0.9569,0.94494,1.00136,1.0317399999999999,1.0288999999999997,0.9753599999999999,0.94698,0.95074,1.00145,1.00319,0.9815600000000001,1.04724,1.06992,1.0906699999999998,1.09347,1.08707,1.0709899999999999,1.04981,1.0765099999999999,0.9598199999999999
ASV 51,0.9793800000000001,1.0114100000000001,0.94437,0.94832,0.9867500000000001,1.08733,1.07084,1.08354,1.07477,1.07,1.08839,0.9971200000000001,0.8545400000000001,0.8876200000000001,0.8737900000000001,0.87633,0.9041300000000001,0.8879999999999999,0.5346799999999999,0.48866999999999994,0.47444,0.4714,0.51733,0.48057,0.52428,0.5194,0.50113,0.49312999999999996,0.47799,0.56256,0.5368499999999999,0.47567,0.49787,0.48297999999999996,0.53175,0.47814999999999996,0.49605000000000005,0.5298299999999999,0.46995,0.4689,0.3964,0.46698999999999996,0.47905000000000003,0.45441000000000004,0.46227999999999997,0.47293999999999997,0.47530999999999995,0.5632099999999999,0.5538299999999999,0.5650799999999999,0.53026,0.0,0.20063,0.010870000000000001,0.09868,0.10568,0.86586,0.8631700000000001,0.8750700000000001,0.8693400000000001,0.8397200000000001,0.9675900000000001,1.0404299999999997,0.92423,0.92467,0.9418400000000001,0.9223199999999999,0.9496399999999999,0.9399100000000001,0.93321,0.9590500000000001,0.9346800000000001,0.9388200000000001,0.9027200000000001,0.9107299999999999,0.94352,0.99147,0.98591,0.96494,0.96999,0.9408500000000001,0.84126,0.95029,0.89241,0.9923799999999999,0.9903399999999999,0.94084,0.93314,0.8905900000000001,0.9327200000000001,0.9962099999999999,0.93958,0.9725800000000001,0.97615,0.99256,0.96708,0.96741,0.9282100000000001,0.92105,0.9252900000000001,0.97734,0.9147700000000002,0.9383,0.9294600000000001,0.9461,1.03121,0.94714,0.9337700000000001,0.9560500000000002,0.94993,0.8740500000000001,0.9168200000000001,0.9325100000000001,0.9210200000000001,0.97413,0.94036,0.90284,0.96246,0.89607,0.9829,0.7921300000000001,0.8275200000000001,0.84841,0.7803000000000001,0.8607600000000001,0.7868700000000001,0.7790900000000002,0.7801100000000002,0.8291700000000001,0.8205000000000001,0.8084000000000001,0.85384,0.8418800000000001,0.8983,0.9286800000000001,0.9258399999999999,0.8723,0.8439200000000001,0.8476800000000001,0.8983900000000001,0.9001300000000002,0.8785000000000002,0.9441800000000001,0.9668600000000002,0.98761,0.9904100000000001,0.9840100000000002,0.9679300000000001,0.9467500000000001,0.97345,0.8567600000000002
ASV 52,0.90029,0.93232,0.8652800000000002,0.8692300000000002,0.9076600000000002,1.0082400000000002,0.9917500000000001,1.00445,0.9956800000000002,0.9909100000000002,1.0093,0.9180300000000002,0.7754500000000002,0.8085300000000001,0.7947000000000001,0.7972400000000002,0.82504,0.80891,0.45559,0.40957999999999994,0.39535,0.39230999999999994,0.43823999999999996,0.40148,0.44519000000000003,0.44031,0.42203999999999997,0.41404,0.3989,0.48346999999999996,0.45776,0.39657999999999993,0.41878,0.40388999999999997,0.45266,0.39905999999999997,0.41696,0.45074,0.39086,0.38981,0.31731,0.38789999999999997,0.39996,0.37532000000000004,0.38319,0.39385,0.39621999999999996,0.48412,0.47473999999999994,0.48599,0.45116999999999996,0.20063,0.0,0.20018,0.16285,0.20373,0.7867700000000001,0.78408,0.79598,0.79025,0.76063,0.8885,0.96134,0.8451400000000001,0.8455800000000001,0.86275,0.84323,0.87055,0.86082,0.8541200000000001,0.87996,0.85559,0.85973,0.82363,0.83164,0.8644299999999999,0.9123800000000001,0.9068200000000001,0.8858499999999999,0.8908999999999999,0.86176,0.7621699999999999,0.8712000000000001,0.8133199999999999,0.91329,0.91125,0.8617499999999999,0.8540500000000001,0.8115,0.85363,0.91712,0.8604900000000001,0.89349,0.8970600000000001,0.9134700000000001,0.88799,0.8883200000000001,0.84912,0.8419599999999999,0.8462,0.8982500000000001,0.8356800000000001,0.8592099999999999,0.85037,0.86701,0.9521200000000002,0.8680500000000001,0.85468,0.8769600000000001,0.87084,0.79496,0.83773,0.85342,0.84193,0.89504,0.8612700000000001,0.8237500000000001,0.8833700000000001,0.8169799999999999,0.9038100000000001,0.71304,0.74843,0.7693199999999999,0.70121,0.78167,0.7077800000000002,0.7000000000000001,0.7010200000000001,0.75008,0.74141,0.72931,0.7747499999999999,0.76279,0.8192099999999999,0.84959,0.84675,0.7932099999999999,0.76483,0.7685900000000002,0.8193,0.8210400000000001,0.7994100000000001,0.86509,0.8877700000000001,0.9085200000000001,0.9113200000000002,0.9049200000000001,0.8888400000000002,0.8676600000000002,0.8943600000000002,0.7776700000000001
ASV 53,0.9789300000000001,1.01096,0.9439200000000001,0.9478700000000001,0.9863000000000002,1.08688,1.07039,1.08309,1.07432,1.06955,1.08794,0.9966700000000002,0.85409,0.8871700000000001,0.8733400000000001,0.8758800000000001,0.90368,0.8875500000000001,0.53423,0.48822,0.47399,0.47095000000000004,0.51688,0.48012,0.52383,0.5189499999999999,0.50068,0.49267999999999995,0.47754,0.56211,0.5364,0.47522000000000003,0.49742,0.48253,0.5313,0.4777,0.49560000000000004,0.52938,0.4695,0.46845,0.39595,0.46654,0.47859999999999997,0.45396,0.46183,0.47248999999999997,0.47485999999999995,0.5627599999999999,0.55338,0.56463,0.52981,0.010870000000000001,0.20018,0.0,0.09823,0.10523,0.8654100000000001,0.86272,0.8746200000000001,0.86889,0.8392700000000001,0.96714,1.03998,0.9237800000000002,0.9242200000000002,0.9413900000000001,0.9218700000000001,0.9491900000000001,0.9394600000000001,0.9327600000000001,0.9586,0.93423,0.93837,0.90227,0.9102800000000001,0.94307,0.9910199999999999,0.9854599999999999,0.96449,0.96954,0.9404,0.84081,0.9498400000000001,0.89196,0.9919299999999999,0.98989,0.94039,0.9326900000000001,0.89014,0.93227,0.9957600000000001,0.9391300000000001,0.97213,0.9757000000000001,0.9921099999999999,0.96663,0.9669600000000002,0.92776,0.9206,0.92484,0.9768900000000001,0.9143200000000001,0.93785,0.92901,0.94565,1.03076,0.9466900000000001,0.93332,0.9556000000000001,0.94948,0.8736,0.91637,0.93206,0.92057,0.97368,0.9399100000000001,0.9023900000000001,0.9620100000000001,0.89562,0.9824500000000002,0.79168,0.8270700000000001,0.8479599999999999,0.77985,0.86031,0.7864200000000002,0.7786400000000001,0.7796600000000001,0.82872,0.8200500000000001,0.8079500000000001,0.85339,0.84143,0.8978499999999999,0.92823,0.92539,0.8718499999999999,0.84347,0.8472300000000003,0.8979400000000001,0.8996800000000001,0.8780500000000001,0.9437300000000001,0.9664100000000001,0.9871599999999999,0.9899600000000001,0.9835600000000001,0.9674800000000002,0.9463000000000003,0.9730000000000002,0.8563100000000001
